label;genre
Mayor Boss;['Contemporary R&B', 'Hip hop music']
Mayra Andrade;['Morna (music)', 'Jazz', 'Batuque (music and dance)', 'Coladeira', 'Funaná']
Mayra Goñi;['Pop music', 'Pop rock', 'Latin music (genre)']
Mayré Martínez;['Pop music', 'Rhythm and blues', 'Latin music (genre)']
Mayssa Karaa;['Pop music', 'Rock music', 'Arabic music', 'Classical music']
Mayte Macanás;['Pop music', 'Rhythm and blues', 'Dance music']
Mayu Watanabe;J-pop
Mayukh Hazarika;['Pop music', 'Easy listening']
Mayumi Gojo;['J-pop', 'Music of Japan']
Mayumi Itsuwa;['Folk music', 'Pop music', 'Kayōkyoku']
Mayumi Kojima;['Blues', 'Bossa nova', 'Shibuya-kei', 'Jazz']
Mayumi Morinaga;['Trance music', 'Techno', 'Electronic music']
Mazhar Khaleqi;['Folk music', 'Classical music']
Maziar (Singer);['Persian pop music', 'Persian traditional music']
Maztek;['Drum and bass', 'Neurofunk', 'Computer music', 'Hip hop production']
Maía (singer);Latin pop
Maître Gims;['Pop music', 'Contemporary R&B', 'Rapping']
Małolat;Hip hop music
Mbah Surip;['Pop music', 'Reggae']
Mbuvi;['Gospel music', 'Christian']
McCoy Tyner;['Bebop', 'Modal jazz', 'Hard bop', 'Afro-Cuban jazz', 'Post-bop', 'Third stream', 'Mainstream jazz']
McGruff (rapper);Hip hop music
McKenna Faith;Country music
McLean (singer);['Grime music', 'Contemporary R&B', 'Hip hop music']
Mdou Moctar;Pop music
Me Phi Me;Alternative hip hop
Meade Lux Lewis;['Boogie-woogie', 'Piano blues']
MeccaGodZilla;Hip hop music
Meco;['Disco', 'Funk', 'Space disco', 'Easy listening']
Med Flory;Jazz
Medina (singer);['Pop music', 'Electropop', 'Dance music']
Mednas;['Tech house', 'Progressive house', 'Electro house']
MeeK;['Pop music', 'Rock music', 'Adult contemporary music', 'French pop music']
Meek Mill;Hip hop music
Meena Khadikar;['Folk music', 'Indian classical music']
Meena Rana;['Folk music', 'Music of Uttarakhand']
Meeta Pandit;['Indian classical music', 'Hindustani classical music']
Meg Baird;['Folk music', 'Old-time music']
Meg Bussert;Musical theatre
Meg Hutchinson;Folk music
Meg Mac;['Indie rock', 'Blue-eyed soul', 'Blues rock', 'Alternative R&B']
Meg Myers;['Indie rock', 'Alternative rock', 'Pop rock']
Meg Okura;['World music', 'Chamber jazz', 'Jazz', 'Classical music']
Meg White;['Garage rock', 'Alternative rock', 'Blues rock', 'Punk blues']
Mega Banton;Dancehall
Megahertz (record producer);['Soul music', 'Contemporary R&B', 'Hip hop music']
Megalopsy;Psychedelic trance
Megan Alatini;Pop music
Megan Burns;Pop rock
Megan Isaacson;['Pop music', 'Gospel music', 'Christian']
Megan Joy;['Pop music', 'Indie pop', 'Jazz']
Megan Lee;['Folk music', 'K-pop']
Megan McNeil;Pop music
Megan Mullins;Country music
Megan Redmond;['Country music', 'Alternative rock', 'Americana (music)']
Megan Rochell;['Soul music', 'Contemporary R&B']
Megan Slankard;['Pop music', 'Rock music']
Megan Washington;['Alternative rock', 'Indie pop', 'Jazz']
Megha (singer);['Carnatic music', 'Western culture']
Meghan Linsey;Country music
Megitza;['Pop music', 'World music', 'Worldbeat', 'Latin music (genre)', 'Americana (music)', 'Gypsy jazz', 'Romani music', 'Music of Southeastern Europe']
Megon McDonough;['Country music', 'Jazz', 'American folk music revival']
Megumi Hinata;['Pop music', 'Pop rock']
Mehad Hamad;['Arabic music', 'Emirati_heritage']
Mehboob (singer);Playback singer
Mehdi Bagheri;['Jazz fusion', 'Music of Iran', 'Kurdish music']
Mehdi Hassan;['Classical music', 'Film', 'Ghazal']
Mehdi Hosseini;['Contemporary classical music', 'Persian symphonic music']
Mehmet Erhan Tanman;Contemporary classical music
Mehnaz Begum;['Ghazal', 'Playback singer']
Meho Puzić;Folk music
Mehr Lal Soni Zia Fatehabadi;['Sonnet', 'Ghazal', 'Nazm', "Ruba'i", 'Geet (song)', "Qat'aa"]
Mehreen Mahmud;Pop music
Mehrnoosh;Persian pop music
Mehrzad Marashi;Pop music
Mei Finegold;['Alternative rock', 'Soft rock']
Meic Stevens;['Blues', 'Country music', 'Folk music', 'Rock music', 'Folk rock']
Meiju Enho;['Viking metal', 'Folk metal']
Meiko (American singer);['Folk music', 'Indie pop', 'Adult album alternative']
Meilin Gray;['Alternative rock', 'Mandopop', 'Chinese rock', 'C-pop']
Meinir Gwilym;Folk music
Meir Ariel;['Blues', 'Folk music', 'Folk rock']
Meiyang Chаng;Music of Bollywood
Meja;['Pop music', 'Pop rock', 'Jazz']
Mekka Don;['Midwest hip hop', 'Hip hop music']
Mel-Man;['Pop music', 'Reggae', 'Rhythm and blues', 'Gospel music', 'Hip hop music']
Mel Atkey;Musical theatre
Mel Bay;['Country music', 'Folk music', 'Classical music']
Mel Brooks;['Comedy music', 'Satire', 'Sketch comedy', 'Parody', 'Farce']
Mel Brown (guitarist);['Blues', 'Rhythm and blues', 'Blues rock']
Mel Carter;['Pop music', 'Soul music']
Mel Collins;['Progressive rock', 'Jazz fusion']
Mel Gaynor;['Heavy metal music', 'New wave music', 'Pop music', 'Rock music']
Mel Lewis;Jazz
Mel London;['Blues', 'Rhythm and blues']
Mel McDaniel;Country music
Mel Powell;['Big band', 'Swing music', 'Jazz', 'Classical music']
Mel Pritchard;['Progressive rock', 'Classic rock']
Mel Schacher;Rock and roll
Mel Street;Country music
Mel Tillis;['Country music', 'Outlaw country']
Mel Tormé;Jazz
Mel Villena;['Pop music', 'Rhythm and blues', 'Gospel music', 'Music of the Philippines', 'Classical music', 'Adult contemporary music']
Mel Wesson;['Film score', 'Video game music', 'Ambient music design']
Mela Koteluk;Indie pop
Melanie Amaro;['Pop music', 'Rhythm and blues', 'Soul music', 'Dance music', 'Adult contemporary music']
Melanie C;['Pop music', 'Rock music', 'Pop rock']
Melanie Doane;['Folk music', 'Pop music', 'Folk rock', 'Pop rock']
Melanie Durrant;Urban contemporary
Melanie Fiona;['Reggae', 'Soul music', 'Contemporary R&B', 'Jazz']
Melanie Fontana;['Country music', 'Pop music', 'Contemporary R&B', 'Urban contemporary']
Melanie Harrold;['Country music', 'Folk music']
Melanie Horsnell;['Folk music', 'Pop music']
Melanie Laine;Country music
Melanie Maher;['Pop music', 'Latin pop', 'Latin music (genre)']
Melanie Martinez (singer);['Electropop', 'Dark wave', 'Indie pop']
Melanie Munch;['Pop music', 'Rock music', 'Eurodance', 'Dance music']
Melanie Oxley;Rock music
Melanie Penn;['Folk music', 'Indie rock', 'Contemporary Christian music', 'Folk rock', 'Alternative country', 'Contemporary worship music', 'Indie pop', 'Americana (music)']
Melanie Safka;['Country music', 'Folk music']
Melanie Sisneros;['Heavy metal music', 'Tribute act']
Melanie Thornton;['Pop music', 'Gospel music', 'Eurodance', 'Electronic dance music']
Melattur Sahadevan;Carnatic music
Melba Liston;Jazz
Melba Montgomery;['Country music', 'Pop music']
Meleka;['Rhythm and blues', 'Soul music', 'Urban contemporary']
Melendi;['Pop music', 'Pop rock', 'Rumba flamenca']
Meleni Smith;Contemporary R&B
Melhem Barakat;['Arabic pop music', 'Music of Lebanon']
Meli'sa Morgan;['House music', 'Soul music', 'Contemporary R&B']
Melia Watras;Classical music
Melih Kibar;Pop music
Melina Almodovar;['World music', 'Salsa music', 'Latin music (genre)']
Melina Soochan;['Blues', 'Rhythm and blues']
Melinda Doolittle;['Rhythm and blues', 'Soul music', 'Gospel music', 'Jazz']
Melinda Schneider;Country music
Melinda Watts;Urban contemporary gospel
Melissa (singer);['World music', 'Arabic pop music']
Melissa Auf der Maur;Alternative rock
Melissa Bell (singer);['Contemporary R&B', 'Electronic dance music', 'Dance music']
Melissa Etheridge;['Folk rock', 'Blues rock', 'Roots rock', 'Heartland rock']
Melissa Ferlaak;['Symphonic metal', 'Classical music']
Melissa Graham;['Pop music', 'Dance music']
Melissa Greener;['Folk music', 'Singer-songwriter']
Melissa Hasin;['Rock music', 'Jazz']
Melissa Horn;['Pop music', 'Acoustic music']
Melissa Lawson;['Country music', 'Contemporary Christian music']
Melissa M;['Pop music', 'Rhythm and blues', 'Soul music', 'Hip hop music']
Melissa McClelland;['Pop music', 'Rock music', 'Folk rock']
Melissa Morgan;Jazz
Melissa O'Neil;Pop music
Melissa Otero;['Pop music', 'Soft rock']
Melissa Rapp;['Soul music', 'Indie pop', 'Pop rock', 'Indie folk']
Melissa Schuman;['Pop music', 'Contemporary R&B', 'Dance music']
Melissa Sgambelluri;['Blues', 'Funk', 'Rhythm and blues', 'Soul music']
Melissa Steel;['Pop music', 'Reggae', 'Dancehall']
Melissa Tkautz;['Pop music', 'Europop', 'Dance music']
Melissa York;['Punk rock', 'Hardcore punk', 'Indie rock']
Mell;['Trance music', 'Electronica', 'Industrial music', 'J-pop', 'Electronic rock', 'Techno']
Melle Mel;['East Coast hip hop', 'G-funk', 'Hardcore hip hop', 'Electro hop music', 'Old-school hip hop']
Melliangee Pérez;['Musical theatre', 'Zarzuela', 'Operetta', 'Popular music', 'Art song']
Mellow Man Ace;Hip hop music
Melly Goeslaw;['Pop music', 'Rhythm and blues']
Melodie Crittenden;['Country music', 'Christian music']
Melody (Belgian singer);Pop music
Melody (Japanese singer);J-pop
Melody (Spanish singer);['Pop music', 'Dance-pop', 'Latin pop', 'Hip hop music']
Melody Gardot;['Blues', 'Jazz', 'Acoustic music']
Melody Prochet;['Psychedelic rock', 'Dream pop', 'Space rock', 'Neo-psychedelia']
Melody Thornton;['Soul music', 'Contemporary R&B', 'Hip hop music']
Melonie Gillette;['Pop music', 'Reggae', 'Rhythm and blues']
Melora Creager;Cello rock
Melvin Bliss;Soul music
Melvin Franklin;['Pop music', 'Rhythm and blues', 'Soul music']
Melvin Gibbs;['Ambient music', 'Jazz fusion', 'Alternative metal', 'Funk rock', 'Hip hop music']
Melvin Jackson;Blues
Melvin Lee Davis;Rhythm and blues
Melvin Rhyne;['Hard bop', 'Jazz']
Melvin Seals;['Jam band', 'Jazz']
Melvin Sparks;['Hard bop', 'Soul jazz', 'Twelve-bar blues']
Melvin Taylor;Electric blues
Melvin Williams (musician);['Gospel music', 'Traditional black gospel']
Melvyn Deacon Jones;['Blues', 'Rhythm and blues', 'Soul music']
Melvyn Gale;Rock music
Melvyn Rodrigues;Poetry
Mem Shannon;Blues
Memnock;['Black metal', 'Thrash metal']
Memo Acevedo;['Pop music', 'Rock music', 'Bossa nova', 'Latin jazz', 'Afro-Cuban jazz']
Memory Tapes;['Dream pop', 'Alternative dance', 'Chillwave']
Memphis Bleek;Hip hop music
Memphis Minnie;Blues
Memphis Slim;Blues
Memphis Willie B.;['Memphis blues', 'Piedmont blues']
Meng Ge;['Pop music', 'Dance music']
Meng Keo Pichenda;['Pop music', 'Tradition']
Meng Nan;['Pop music', 'Contemporary R&B']
Menno de Jong;Trance music
Menny;['Indie pop', 'Latin pop']
Merald Bubba Knight;['Rhythm and blues', 'Soul music']
Mercan Dede;World music
Mercedes (singer);['Rhythm and blues', 'Southern hip hop', 'Hip hop soul', 'Hip hop music']
Mercedes Arn-Horn;['Pop rock', 'Acoustic music']
Mercedes Lander;['Death metal', 'Nu metal', 'Thrash metal', 'Alternative metal']
Mercedes Sosa;['Folk music', 'Nueva canción']
Merceditas Valdés;['Afro (genre)', 'Santería']
Mercer Ellington;['Big band', 'Swing music']
Merchant (reggae artist);['Ragga', 'Reggae', 'Dancehall', 'Reggae fusion']
Merche;Pop music
Meredith Andrews;Contemporary Christian music
Meredith Braun;Musical theatre
Meredith Brooks;Alternative rock
Meredith Edwards (singer);Country music
Meredith Monk;Avant-garde music
Meredith O'Connor;Pop rock
Meredith Shaw;['Country music', 'Pop music', 'Folk rock']
Meredith Sheldon;['Rock music', 'Grunge', 'Indie rock', 'Alternative rock', 'Pop rock']
Meredydd Evans;Folk music
Merethe Trøan;Pop music
Meri Wilson;Novelty song
Merima Ključo;['World music', 'Klezmer', 'Contemporary classical music', 'Classical music', 'Music of Southeastern Europe', 'Sevdalinka', 'Sephardic music']
Merky ACE;['Grime music', 'Dubstep', 'Trap music']
Merl Lindsay;Western swing
Merle Allin;Punk rock
Merle Haggard;['Country music', 'Outlaw country', 'Bakersfield sound', 'Western (genre)']
Merle Kilgore;Country music
Merle Travis;['Blues', 'Country music', 'Gospel music', 'Western swing', 'American folk music revival', 'Americana (music)']
Merle Watson;['Blues', 'Country music', 'Folk music', 'Bluegrass music']
Merlin Bronques;['Industrial rock', 'Hip hop music']
Merlin D'Souza;['World music', 'Bollywood', 'Jazz']
Merritt Gant;['Heavy metal music', 'Thrash metal']
Merry Clayton;['Soul music', 'Gospel music']
Mert Yücel;['House music', 'Tech house']
Meru Tashima;J-pop
Mervyn Spence;['Progressive rock', 'Hard rock', 'Blues rock', 'Pop rock']
Mervyn Warren;['Pop music', 'Soul music', 'Big band', 'Traditional pop music', 'Contemporary Christian music', 'Gospel music', 'Contemporary R&B', 'Jazz', 'Film score', 'Vocal jazz']
Merz (musician);['Folk music', 'Electronica', 'Alternative rock']
Merzbow;['Free improvisation', 'Noise music', 'Industrial music', 'Dark ambient', 'Drone music', 'Sound collage']
Meseda Bagaudinova;Pop music
Mesen Selekta;['Trip hop', 'Boomba music', 'Alternative hip hop']
Messiah Marcolin;['Heavy metal music', 'Doom metal']
Messy Marv;Hip hop music
Mestizo (rapper);Alternative hip hop
Mesut Cemil;['Makam', 'Ottoman classical music']
Metaform;['Rock music', 'Soul music', 'Hip hop music', 'Hip hop production', 'Electro_Pop_music']
Method Man;['East Coast hip hop', 'Hardcore hip hop']
Metin Şentürk;Pop music
Metis (Japanese musician);['Pop music', 'Reggae', 'Rhythm and blues', 'Dancehall']
Metrik;['Drum and bass', 'House music', 'Dubstep']
Metro Boomin;['Rhythm and blues', 'Hip hop music', 'Trap music']
Mette Henriette;Jazz
Mette Lindberg;Psychedelic pop
Meytal Cohen;['Heavy metal music', 'Rock music']
Mezz Mezzrow;['Dixieland', 'Mainstream jazz']
MiBBs;Hip hop music
MiChi;Pop music
MiKKa;['Punk rock', 'Electronica', 'Industrial music', 'Industrial rock', 'Crossover music', 'List of hardcore punk subgenres', 'Experimental music']
Mi Lu Bing;Mandopop
Mia (singer);['Pop music', 'Dance-pop']
Mia Borisavljević;['Folk music', 'Pop music', 'Dance music']
Mia Clarke;Alternative rock
Mia Cox;House music
Mia Doi Todd;Indie folk
Mia Dyson;Blues
Mia Fieldes;['Contemporary Christian music', 'Contemporary worship music']
Mia Martina;['Electropop', 'Dance music']
Mia Matsumiya;['Experimental music', 'Avant-garde music']
Mia Mort;Electronic music
Mia Rose;Pop music
Mia Theodoratus;['Rock music', 'Free improvisation', 'Experimental music']
Mia X;Hip hop music
Mia Zapata;['Punk rock', 'Grunge']
Mia Žnidarič;Jazz
Mian Ghulam Nabi Shori;Tappa
Mic Conway;['Ragtime', 'Vaudeville', 'Jug band']
Mic Geronimo;Hip hop music
Mic Gillette;['Funk', 'Soul music']
Mic Michaeli;['Heavy metal music', 'Hard rock', 'Glam metal']
Mic Murphy;['Rhythm and blues', 'Soul music', 'Electro (music)', 'Funk rock', 'Boogie (genre)']
Mica Javier;['Pop music', 'Dance-pop', 'Contemporary R&B']
Mica Paris;['Soul music', 'Gospel music', 'Contemporary R&B', 'Jazz']
Mica Roberts;Country music
Micachu;['Noise music', 'Lo-fi music', 'Experimental pop', 'Avant-garde music', 'Grindie', 'Independent music']
Micah Barnes;Pop music
Micah P. Hinson;['Country music', 'Americana (music)']
Micah Stampley;['Contemporary Christian music', 'Gospel']
Micayle McKinney;['Pop music', 'Rock music', 'Rhythm and blues']
Mich Dulce;['Indie pop', 'Riot grrrl']
Micha Marah;Pop music
Michael J Horn;['Pop music', 'Showtunes']
Michael A. Levine;['Film score', '20th-century classical music']
Michael Algar;Punk rock
Michael Allen Harrison;New-age music
Michael Amott;['Death metal', 'Thrash metal', 'Melodic death metal', 'Stoner rock']
Michael Andrews (musician);['Folk music', 'Film score', 'Experimental music']
Michael Angelakos;['New wave music', 'Psychedelic rock', 'Synthpop', 'Indie rock', 'Indie pop', 'Alternative dance']
Michael Angelo Batio;['Speed metal', 'Progressive metal', 'Glam metal', 'Neoclassical metal', 'Traditional heavy metal']
Michael Anthony (musician);['Heavy metal music', 'Hard rock']
Michael Antunes;Rock music
Michael Atkinson (musician);['Rock music', 'Bush band']
Michael Ausserbauer;['Blues', 'Funk', 'Pop music', 'Bebop', 'Swing music', 'Jazz']
Michael Bacon (musician);['Country music', 'Folk music', 'Rock music', 'Soul music', 'Film score']
Michael Baiardi;['Pop music', 'Rock music', 'Hip hop music', 'Film score']
Michael Ball (singer);Musical theatre
Michael Barbiero;['Disco', 'Funk', 'Heavy metal music', 'Pop music', 'Hard rock', 'Dance-pop', 'Blues rock', 'Contemporary R&B', 'Hip hop music']
Michael Baskette;['Heavy metal music', 'Nu metal', 'Punk rock', 'Alternative rock']
Michael Beck (singer);German hip hop
Michael Bedford;['Pop music', 'Italo disco', 'Euro disco']
Michael Bellusci;['Jazz fusion', 'Jazz', 'Classic rock']
Michael Benjamin Lerner;Indie rock
Michael Bivins;['Rhythm and blues', 'New jack swing']
Michael Bland;['Funk', 'New wave music', 'Psychedelic rock', 'Rhythm and blues', 'Soul music', 'Funk metal', 'Funk rock', 'Hip hop music', 'Electronic dance music']
Michael Blum (musician);Jazz
Michael Boggs (musician);['Christian alternative rock', 'Christian rock', 'Contemporary Christian music', 'Contemporary worship music', 'Pop rock', 'Christian country music']
Michael Bolton;['Pop rock', 'Adult contemporary music']
Michael Bormann;['Heavy metal music', 'Hard rock']
Michael Bradley (musician);Punk rock
Michael Brecker;['Funk', 'Rock music', 'Rhythm and blues', 'Jazz fusion', 'Post-bop', 'Jazz']
Michael Brook;['World music', 'Ambient music', 'New-age music', 'Soundtrack', 'Experimental music']
Michael Brun;['Progressive house', 'Compas', 'Electro house', 'Rara']
Michael Burks;['Electric blues', 'Blues rock', 'Soul blues']
Michael Campbell (musician);['Folk music', 'Punk rock', 'Rock music']
Michael Card;Contemporary Christian music
Michael Carey;Country music
Michael Cartellone;['Heavy metal music', 'Progressive rock', 'Hard rock', 'Southern rock']
Michael Carter (musician);Country music
Michael Chapdelaine;Fingerstyle guitar
Michael Chapman (singer);['Folk music', 'Jazz']
Michael Chorney;['Alternative rock', 'Jazz', 'Acoustic music']
Michael Clarke (musician);['Psychedelic rock', 'Country rock', 'Folk rock']
Michael Coleman (blues musician);['Funk', 'Soul music', 'Chicago blues', 'Electric blues', 'Soul blues']
Michael Coleman (musician);Music of Ireland
Michael Colina;Jazz
Michael Cooper (musician);Reggae
Michael Corcoran (musician);['Alternative rock', 'C86 (album)', 'Indie pop', 'Pop rock']
Michael Cox (singer);Pop music
Michael Crafter;['Hardcore punk', 'Metalcore']
Michael Cretu;['Disco', 'New-age music', 'Electronic music']
Michael D. Ellison;['Hip hop music', 'Poetry slam']
Michael Dadap;Folk music
Michael Davidson (singer);Pop music
Michael Davis (bassist);Rock music
Michael Day (guitarist);['Funk', 'Soul music', 'Jazz']
Michael DeLorenzo;['Pop music', 'Music of Latin America', 'Contemporary R&B', 'Jazz']
Michael DeMaria;['Electronica', 'New-age music', 'Acoustic music']
